0  3 1
35701948420 361551 3 10
35701948421 355116 2 3
35701948544 63552 2 3
35701948546 361552 3 2
35701948673 362551 1 2
35701948928 362552 3 3
35701949056 355226 2 4
35701981184 63553 2 1
35701981186 361553 3 2
35701981440 362553 4 3
35701997568 55336 3 5
35701997570 155336 3 3
35701997824 255336 3 4
35702013953 363551 2 4
35702014080 363552 1 4
35702079488 363553 6 3
35702112256 355336 4 3
35704045568 63554 6 0
35704045570 361554 6 0
35704045824 362554 6 2
35704111104 363554 6 4
35706109952 4556 4 5
35706109953 64551 3 6
35706109956 461551 3 11
35706109957 455116 4 5
35706110080 64552 3 6
35706110082 461552 3 4
35706110209 462551 4 5
35706110464 462552 4 5
35706110592 455226 3 5
35706126336 64553 2 5
35706126338 461553 4 4
35706126592 462553 1 4
35706142721 463551 2 4
35706142848 463552 3 8
35706175488 463553 4 3
35706191872 455336 3 13
35710304256 64554 3 0
35710304258 461554 1 2
35710304512 462554 0 2
35710337024 463554 0 2
35712434176 355446 6 6
35714498561 464551 3 12
35714498688 464552 3 12
35714514944 464553 2 13
35722887168 464554 1 4
35727081472 455446 3 6
35970351105 5651 2 4
35970351107 65151 2 4
35970351112 561151 4 3
35970351113 565111 4 4
35970351115 515116 2 3
35970351232 5652 4 3
35970351233 65251 2 2
35970351236 565211 4 3
35970351237 565112 4 3
35970351363 565121 2 11
35970351488 65252 1 3
35970351490 565212 4 2
35970351617 565122 3 10
35970351745 565221 2 4
35970352128 562252 4 9
35970352256 565222 4 3
35970352512 525226 4 4
35970367488 5653 1 4
35970367489 65351 1 3
35970367492 565311 2 4
35970367493 565113 1 3
35970367616 65352 0 3
35970367618 565312 2 4
35970367745 565321 1 5
35970368000 565322 4 4
35970368128 565223 4 4
35970383875 565131 1 11
35970384001 565231 1 4
35970384256 565232 4 4
35970400256 65353 2 3
35970400258 565313 4 2
35970400512 565323 4 4
35970416641 565133 4 4
35970416768 565233 4 3
35970433025 565331 1 4
35970433152 565332 0 4
35970482176 563353 1 -1
35970498560 565333 4 4
35970531328 535336 4 4
35972448256 5654 3 2
35972448257 65451 3 5
35972448260 565411 4 2
35972448261 565114 4 2
35972448384 65452 3 5
35972448386 565412 3 4
35972448513 565421 3 3
35972448768 565422 4 3
35972448896 565224 1 3
35972464640 65453 3 4
35972464642 565413 3 4
35972464896 565423 3 12
35972481025 565431 3 5
35972481152 565432 3 13
35972513792 565433 2 2
35972530176 565334 3 5
35974545411 565141 1 11
35974545537 565241 3 4
35974545792 565242 4 5
35974561793 565341 3 11
35974561920 565342 3 13
35974594560 565343 2 2
35976642560 65454 3 0
35976642562 565414 4 2
35976642816 565424 3 2
35976675328 565434 3 2
35978739713 565144 4 3
35978739840 565244 3 2
35978756096 565344 3 2
35980836865 565441 4 12
35980836992 565442 2 13
35980853248 565443 4 13
35987128320 564454 1 -3
35989225472 565444 4 2
35993419776 545446 4 4
36507222018 65515 1 -4
36507222022 561515 1 -3
36507222272 65525 0 -4
36507222274 562515 0 -3
36507222784 562525 1 0
36507254784 65535 1 -4
36507254786 563515 4 -3
36507320320 563535 1 3
36511416320 65545 5 -3
36511416322 564515 1 -4
36519804928 564545 3 3
36775657474 61555 3 -2
36775657478 161555 0 0
36775657728 62555 3 -2
36775657730 261555 3 0
36775658240 262555 1 0
36775690240 63555 2 0
36775690242 361555 3 4
36775690496 362555 2 1
36775755776 363555 2 5
36779851776 64555 3 5
36779851778 461555 3 5
36779852032 462555 3 5
36779884544 463555 2 5
36788240384 464555 0 5
37044092928 5655 4 -1
37044092929 65155 4 2
37044092932 565511 0 -2
37044092933 565115 1 0
37044093056 65255 4 2
37044093058 565512 2 -2
37044093185 565521 4 1
37044093440 565522 4 0
37044093568 565225 1 0
37044109312 65355 2 2
37044109314 565513 2 -2
37044109568 565523 2 4
37044125697 565531 2 4
37044125824 565532 2 0
37044158464 565533 1 -2
37044174848 565335 1 4
37046190080 65455 4 2
37046190082 565514 3 -2
37046190336 565524 1 -2
37046222848 565534 2 -2
37048287233 565541 3 7
37048287360 565542 3 -2
37048303616 565543 2 -2
37052481536 565544 3 -2
37054578688 565445 3 6
37312528386 51556 3 3
37312528390 151556 0 2
37312528640 52556 3 2
37312528642 251556 3 3
37312529152 252556 1 3
37312561152 53556 2 2
37312561154 351556 2 2
37312561408 352556 1 3
37312626688 353556 2 4
37316722688 54556 3 4
37316722690 451556 4 4
37316722944 452556 4 4
37316755456 453556 2 4
37325111296 454556 3 8
37580963840 5556 1 2
37580963841 65551 4 4
37580963844 561551 1 2
37580963845 555116 1 2
37580963968 65552 0 2
37580963970 561552 5 0
37580964097 562551 1 4
37580964352 562552 1 3
37580964480 555226 5 3
37580980224 65553 4 2
37580980226 561553 2 2
37580980480 562553 2 3
37580996609 563551 1 3
37580996736 563552 2 2
37581029376 563553 5 1
37581045760 555336 1 3
37583060992 65554 1 2
37583060994 561554 2 0
37583061248 562554 1 4
37583093760 563554 2 2
37585158145 564551 4 4
37585158272 564552 5 3
37585174528 564553 4 3
37589352448 564554 3 2
37591449600 555446 3 6
37849399297 55651 2 3
37849399300 155651 3 8
37849399424 55652 2 2
37849399426 155652 4 4
37849399553 255651 3 5
37849399808 255652 3 5
37849415680 55653 3 5
37849415682 155653 3 4
37849415936 255653 3 4
37849432065 355651 2 4
37849432192 355652 3 4
37849464832 355653 1 3
37851529216 355654 6 3
37853593601 455651 4 7
37853593728 455652 4 7
37853609984 455653 4 11
37857787904 455654 4 5
39191576578 565515 1 -3
39191576832 565525 1 -2
39191609344 565535 1 -2
39195770880 565545 3 0
39728447488 65555 5 1
39728447490 561555 1 -2
39728447744 562555 1 2
39728480256 563555 1 2
39732641792 564555 5 0
39996882944 55655 2 0
39996882946 155655 2 2
39996883200 255655 2 2
39996915712 355655 6 3
40001077248 455655 3 5
40265318401 565155 5 4
40265318528 565255 1 3
40265334784 565355 1 4
40267415552 565455 0 2
40802189314 551556 2 -3
40802189568 552556 3 4
40802222080 553556 1 3
40806383616 554556 1 4
41070624768 55556 3 3
41070624770 155556 3 2
41070625024 255556 3 3
41070657536 355556 2 4
41074819072 455556 1 3
41339060225 565551 1 1
41339060352 565552 1 -1
41339076608 565553 2 2
41341157376 565554 3 0
41875931137 555651 1 4
41875931264 555652 3 2
41875947520 555653 2 3
41878028288 555654 2 2
45634027520 565555 1 0
46170898432 555655 1 4
48318382080 555556 2 0
68719476737 61 3 3
68719476739 161 3 3
68719476744 1161 3 3
68719476745 6111 3 3
68719476753 11161 3 4
68719476755 16111 3 3
68719476772 111161 3 4
68719476776 116111 3 4
68719476777 611111 3 3
68719476864 62 2 2
68719476865 261 3 3
68719476868 6211 3 2
68719476869 6112 3 3
68719476872 21161 3 3
68719476873 26111 3 4
68719476875 16112 3 4
68719476882 121161 3 0
68719476884 621111 1 2
68719476885 611211 3 2
68719476888 116112 3 3
68719476889 611112 2 2
68719476995 6121 5 2
68719476999 16121 0 0
68719477008 116121 0 -1
68719477009 611121 3 3
68719477011 612111 3 2
68719477120 262 1 -2
68719477122 6212 4 0
68719477124 26211 1 -1
68719477125 26112 3 -2
68719477130 621211 3 -1
68719477132 621112 3 -2
68719477133 611212 1 2
68719477249 6122 3 0
68719477251 16122 5 3
68719477256 221161 3 2
68719477257 612211 5 1
68719477259 612112 3 2
68719477377 6221 3 3
68719477379 26121 3 5
68719477384 621121 3 2
68719477385 622111 3 3
68719477511 612121 0 1
68719477634 26212 1 -3
68719477638 621212 1 -4
68719477760 2262 3 0
68719477761 12262 5 1
68719477764 226211 3 1
68719477765 612212 3 -1
68719477888 6222 3 2
68719477889 26122 3 4
68719477892 622211 3 2
68719477893 622112 3 2
68719478019 612122 1 1
68719478145 26221 2 3
68719478148 621221 4 2
68719478275 612221 3 3
68719478403 622121 1 4
68719478786 226212 1 -3
68719478912 22262 3 3
68719478914 622212 3 2
68719479041 212262 3 -2
68719479168 26222 3 2
68719479170 621222 0 -1
68719479297 612222 3 3
68719479425 622122 3 3
68719479809 226221 4 2
68719479937 622221 3 4
68719481344 222262 3 -1
68719481856 226222 2 2
68719481984 622222 3 5
68719493120 63 3 2
68719493121 361 1 2
68719493124 6311 3 1
68719493125 6113 3 2
68719493128 31161 2 2
68719493129 36111 1 2
68719493131 16113 3 2
68719493138 131161 2 0
68719493140 631111 3 1
68719493141 611311 3 2
68719493144 116113 2 2
68719493145 611113 3 2
68719493248 362 3 0
68719493250 6312 2 0
68719493252 36211 2 1
68719493253 36112 3 0
68719493258 631211 2 2
68719493260 631112 2 2
68719493261 611312 3 3
68719493377 6321 4 1
68719493379 36121 2 3
68719493384 631121 2 0
68719493385 632111 2 3
68719493387 612113 1 0
68719493506 36212 2 -2
68719493510 631212 0 0
68719493632 6322 4 -1
68719493633 36122 5 3
68719493636 632211 2 0
68719493637 632112 1 0
68719493760 6223 3 3
68719493761 36221 3 2
68719493764 631221 1 2
68719493765 622113 3 2
68719493891 632121 1 2
68719494144 32262 5 1
68719494146 632212 2 -3
68719494272 36222 4 0
68719494274 631222 1 0
68719494401 632122 1 0
68719494528 26223 3 0
68719494530 621223 2 2
68719494657 632221 0 0
68719494785 622321 3 4
68719495424 232262 2 -2
68719495680 632222 2 -1
68719495808 622322 3 3
68719496192 226223 6 0
68719496320 622223 3 1
68719509507 6131 2 3
68719509511 16131 0 2
68719509520 116131 0 0
68719509521 611131 2 4
68719509523 613111 2 3
68719509633 6231 2 3
68719509635 26131 2 3
68719509640 621131 2 3
68719509641 623111 2 4
68719509643 613112 2 4
68719509767 613121 0 0
68719509888 6232 5 2
68719509889 26231 1 3
68719509892 623211 2 0
68719509893 623112 5 3
68719510019 613122 4 0
68719510147 623121 1 4
68719510400 26232 1 -2
68719510402 623212 1 -2
68719510529 612232 3 -1
68719510657 623122 4 5
68719510913 623221 3 4
68719511552 226232 1 -3
68719511680 622232 2 -1
68719511936 623222 2 0
68719525888 363 2 0
68719525890 6313 2 -2
68719525892 36311 2 0
68719525893 36113 2 0
68719525898 631311 2 -2
68719525900 631113 1 -3
68719525901 611313 2 0
68719526018 36312 2 0
68719526022 631312 2 -1
68719526144 6323 2 -2
68719526145 36321 2 2
68719526148 632311 0 -3
68719526149 632113 2 -1
68719526400 36322 2 3
68719526402 632312 1 -3
68719526528 36223 3 -2
68719526530 631223 2 2
68719526657 632321 1 2
68719527168 632322 2 -2
68719527424 632223 0 -3
68719527552 622323 1 0
68719542273 6133 2 0
68719542275 16133 2 0
68719542280 331161 3 17
68719542281 613311 2 0
68719542283 613113 2 0
68719542400 6233 2 2
68719542401 26133 2 2
68719542404 623311 1 -2
68719542405 623113 2 2
68719542531 613321 2 0
68719542656 26233 2 1
68719542658 623312 1 -3
68719542785 613322 3 -2
68719542913 623321 1 2
68719543296 332262 3 17
68719543424 623322 2 0
68719543680 623223 2 3
68719558657 6331 2 4
68719558659 36131 2 4
68719558664 631131 2 3
68719558665 633111 2 4
68719558784 6332 3 2
68719558785 36231 3 2
68719558788 633211 2 3
68719558789 633112 3 2
68719558915 633121 2 4
68719559040 36232 0 -2
68719559042 633212 1 2
68719559169 633122 2 4
68719559297 633221 3 3
68719559680 632232 1 -2
68719559808 633222 3 0
68719575047 613131 0 5
68719575171 623131 2 11
68719575425 623231 2 6
68719575936 623232 1 -2
68719591426 36313 2 -4
68719591430 631313 2 -5
68719591680 36323 2 -3
68719591682 632313 2 -3
68719592192 632323 2 -3
68719607808 3363 1 -2
68719607809 13363 3 -2
68719607812 336311 3 17
68719607813 613313 6 -3
68719607936 23363 0 -4
68719607938 623313 1 -4
68719608065 613323 3 -2
68719608320 336322 3 17
68719608448 623323 2 -2
68719624192 6333 2 -1
68719624193 36133 3 2
68719624196 633311 2 0
68719624197 633113 3 0
68719624320 36233 3 -2
68719624322 633312 2 0
68719624449 633321 1 0
68719624704 633322 0 -2
68719624832 633223 3 -2
68719640579 613133 3 3
68719640705 623133 1 3
68719640960 623233 1 -2
68719656961 36331 2 3
68719656964 631331 2 1
68719657088 36332 3 2
68719657090 631332 1 2
68719657217 632331 2 3
68719657472 632332 6 2
68719673347 613331 2 4
68719673473 623331 2 4
68719673728 623332 5 4
68719689731 633131 2 5
68719689857 633231 3 6
68719690112 633232 2 5
68719738882 336313 2 -5
68719739136 336323 2 -2
68719755264 33363 0 -2
68719755266 633313 4 -2
68719755520 633323 4 -2
68719771649 313363 3 0
68719771776 323363 1 -2
68719788032 36333 1 1
68719788034 631333 0 -2
68719788288 632333 1 -2
68719804417 613333 3 0
68719804544 623333 4 2
68719820801 633133 1 4
68719820928 633233 0 2
68719869953 336331 3 4
68719870080 336332 3 4
68719886337 633331 3 0
68719886464 633332 3 3
68720066560 333363 5 3
68720132096 336333 3 4
68720148480 633333 3 0
68721573888 64 3 0
68721573889 461 3 2
68721573892 6411 5 2
68721573893 6114 5 2
68721573896 41161 3 0
68721573897 46111 2 -1
68721573899 16114 3 -1
68721573906 141161 3 0
68721573908 641111 3 0
68721573909 611411 3 -2
68721573912 116114 5 2
68721573913 611114 3 2
68721574016 462 2 -2
68721574018 6412 3 2
68721574020 46211 3 1
68721574021 46112 2 -3
68721574026 641211 3 0
68721574028 641112 3 0
68721574029 611412 2 -2
68721574145 6421 3 2
68721574147 46121 3 0
68721574152 641121 3 -1
68721574153 642111 3 2
68721574155 612114 3 1
68721574274 46212 2 -3
68721574278 641212 0 -4
68721574400 6422 3 0
68721574401 46122 3 -2
68721574404 642211 3 0
68721574405 642112 3 0
68721574528 6224 2 0
68721574529 46221 2 2
68721574532 641221 1 2
68721574533 622114 2 2
68721574659 642121 3 2
68721574912 42262 3 -2
68721574914 642212 3 -3
68721575040 46222 0 -4
68721575042 641222 3 3
68721575169 642122 3 2
68721575296 26224 2 -2
68721575298 621224 3 0
68721575425 642221 3 2
68721575553 622421 2 2
68721576192 242262 3 0
68721576448 642222 3 0
68721576576 622422 2 0
68721576960 226224 3 2
68721577088 622224 0 -3
68721590272 463 1 0
68721590274 6413 3 1
68721590276 46311 3 1
68721590277 46113 1 -2
68721590282 641311 2 0
68721590284 641113 3 0
68721590285 611413 1 -3
68721590402 46312 4 -2
68721590406 641312 4 -1
68721590528 6423 3 3
68721590529 46321 1 3
68721590532 642311 3 2
68721590533 642113 1 2
68721590784 46322 5 2
68721590786 642312 3 -1
68721590914 641223 4 1
68721591041 642321 3 3
68721591552 642322 3 0
68721591808 642223 3 2
68721606657 6431 2 2
68721606659 46131 5 3
68721606664 641131 2 -1
68721606665 643111 2 2
68721606667 613114 3 2
68721606784 6432 5 3
68721606785 46231 3 3
68721606788 643211 1 0
68721606789 643112 3 3
68721606915 643121 3 0
68721607040 46232 1 -2
68721607042 643212 1 -2
68721607169 643122 3 1
68721607297 643221 3 3
68721607680 642232 3 -3
68721607808 643222 3 3
68721608064 623224 3 3
68721623042 46313 1 -2
68721623046 641313 0 -4
68721623296 46323 2 2
68721623298 642313 3 -2
68721623808 642323 1 2
68721639424 6433 3 0
68721639425 46133 2 0
68721639428 643311 3 -2
68721639429 643113 2 0
68721639552 46233 2 2
68721639554 643312 1 -4
68721639681 643321 3 0
68721639936 643322 3 -2
68721640064 643223 2 2
68721655808 6334 0 -1
68721655809 46331 1 2
68721655812 641331 2 2
68721655813 633114 1 -2
68721655938 641332 4 2
68721656065 642331 2 4
68721656320 642332 2 2
68721672195 643131 2 6
68721672321 643231 2 6
68721672576 643232 2 2
68721704960 43363 5 0
68721704962 643313 2 -5
68721705216 643323 3 -2
68721721344 46333 1 -3
68721721346 641333 2 -1
68721721600 642333 2 -2
68721737729 643133 3 2
68721737856 643233 2 -2
68721754112 36334 1 2
68721754114 631334 3 2
68721754368 632334 3 3
68721770497 643331 2 2
68721770624 643332 5 4
68721786881 633431 1 4
68721868800 343363 3 -1
68721901568 643333 3 0
68721917952 633433 1 3
68721967104 336334 0 -5
68721983488 633334 0 -1
68723671043 6141 4 18
68723671047 16141 0 5
68723671056 116141 0 3
68723671057 611141 4 17
68723671059 614111 4 17
68723671169 6241 4 18
68723671171 26141 4 18
68723671176 621141 4 17
68723671177 624111 4 17
68723671179 614112 4 17
68723671303 614121 0 3
68723671424 6242 4 18
68723671425 26241 4 18
68723671428 624211 4 17
68723671429 624112 4 17
68723671555 614122 4 17
68723671683 624121 4 17
68723671936 26242 1 -3
68723671938 624212 1 -2
68723672065 612242 4 17
68723672193 624122 4 17
68723672449 624221 4 17
68723673088 226242 1 0
68723673216 622242 4 17
68723673472 624222 4 17
68723687425 6341 2 4
68723687427 36141 2 4
68723687432 631141 3 4
68723687433 634111 3 5
68723687435 614113 2 4
68723687552 6342 3 4
68723687553 36241 3 5
68723687556 634211 3 4
68723687557 634112 3 5
68723687683 634121 2 4
68723687808 36242 3 3
68723687810 634212 2 2
68723687937 634122 3 2
68723688065 634221 3 6
68723688448 632242 3 0
68723688576 634222 3 6
68723688832 624223 2 4
68723720192 6343 2 2
68723720193 36341 5 2
68723720196 634311 5 3
68723720197 634113 2 2
68723720320 36342 2 2
68723720322 634312 1 0
68723720449 634321 1 0
68723720704 634322 3 -4
68723720832 634223 2 4
68723752963 634131 6 6
68723753089 634231 3 12
68723753344 634232 2 5
68723785728 36343 2 -3
68723785730 634313 2 -2
68723785984 634323 2 -3
68723818497 634133 6 6
68723818624 634233 3 5
68723851265 634331 2 4
68723851392 634332 1 4
68723949568 633343 3 0
68723982336 634333 3 3
68725768192 464 3 0
68725768194 6414 3 -4
68725768196 46411 3 0
68725768197 46114 3 -4
68725768202 641411 3 -4
68725768204 641114 5 -5
68725768205 611414 0 -3
68725768322 46412 2 -4
68725768326 641412 0 -5
68725768448 6424 0 -5
68725768449 46421 3 -4
68725768452 642411 1 -5
68725768453 642114 3 -4
68725768704 46422 3 -4
68725768706 642412 3 -5
68725768832 46224 2 -4
68725768834 641224 3 -3
68725768961 642421 1 -3
68725769472 642422 1 -5
68725769728 642224 5 -5
68725769856 622424 1 -3
68725784578 46413 3 -2
68725784582 641413 0 -3
68725784832 46423 3 2
68725784834 642413 3 -5
68725785344 642423 1 2
68725800960 6434 3 -3
68725800961 46431 3 2
68725800964 643411 3 -4
68725800965 643114 3 -4
68725801088 46432 3 0
68725801090 643412 3 -3
68725801217 643421 3 -4
68725801472 643422 2 -5
68725801600 643224 3 0
68725833728 46433 3 2
68725833730 643413 2 -5
68725833984 643423 2 -6
68725850112 46334 4 -4
68725850114 641334 3 0
68725850368 642334 3 3
68725866497 643431 2 3
68725866624 643432 2 2
68725932032 643433 3 -4
68725964800 643334 0 -5
68725981184 633434 1 0
68727865345 6144 4 18
68727865347 16144 4 18
68727865352 441161 2 17
68727865353 614411 4 17
68727865355 614114 4 17
68727865472 6244 4 18
68727865473 26144 4 18
68727865476 624411 4 17
68727865477 624114 4 17
68727865603 614421 4 17
68727865728 26244 4 18
68727865730 624412 4 17
68727865857 614422 4 17
68727865985 624421 4 17
68727866368 442262 2 17
68727866496 624422 4 17
68727866752 624224 4 17
68727881728 6344 3 2
68727881729 36144 3 2
68727881732 634411 3 3
68727881733 634114 3 3
68727881856 36244 3 0
68727881858 634412 3 2
68727881985 634421 3 -2
68727882240 634422 2 -4
68727882368 634224 3 3
68727914496 36344 3 2
68727914498 634413 3 -3
68727914752 634423 2 -5
68727947265 634431 3 4
68727947392 634432 2 2
68728012800 634433 2 -1
68728045568 634334 3 2
68729962497 6441 3 4
68729962499 46141 3 3
68729962504 641141 3 2
68729962505 644111 0 2
68729962624 6442 0 2
68729962625 46241 2 3
68729962628 644211 3 4
68729962629 644112 2 3
68729962755 644121 3 4
68729962880 46242 2 -2
68729962882 644212 3 4
68729963009 644122 5 4
68729963137 644221 2 3
68729963520 642242 1 2
68729963648 644222 0 3
68729978880 6443 1 3
68729978881 46341 1 3
68729978884 644311 3 3
68729978885 644113 1 2
68729979010 644312 4 2
68729979137 644321 3 4
68729979392 644322 3 3
68729995267 644131 3 4
68729995393 644231 3 5
68729995648 644232 3 5
68730011648 46343 1 -2
68730011650 644313 2 2
68730011904 644323 2 3
68730028033 644133 3 4
68730028160 644233 3 4
68730044417 644331 1 -1
68730093568 643343 3 0
68730109952 644333 0 -2
68732059655 614141 0 5
68732059779 624141 4 17
68732060033 624241 4 17
68732060544 624242 1 5
68732076035 634141 3 11
68732076161 634241 2 12
68732076416 634242 3 12
68732108801 634341 3 5
68732108928 634342 3 6
68732174336 634343 2 -1
68734156802 46414 3 -6
68734156806 641414 3 -5
68734157056 46424 3 -5
68734157058 642414 3 -5
68734157568 642424 3 -5
68734189568 46434 3 -5
68734189570 643414 3 -5
68734189824 643424 3 -6
68734255104 643434 3 -5
68736253952 4464 4 18
68736253953 14464 4 18
68736253956 446411 2 17
68736253957 614414 4 17
68736254080 24464 4 18
68736254082 624414 4 17
68736254209 614424 4 17
68736254464 446422 2 17
68736254592 624424 4 17
68736270336 34464 2 -5
68736270338 634414 2 -5
68736270592 634424 2 -5
68736335872 634434 3 -1
68738351104 6444 3 0
68738351105 46144 3 2
68738351108 644411 3 0
68738351109 644114 3 1
68738351232 46244 2 -3
68738351234 644412 3 2
68738351361 644421 3 2
68738351616 644422 3 0
68738351744 644224 0 -4
68738367488 46344 1 -3
68738367490 644413 3 1
68738367744 644423 3 3
68738383873 644431 3 0
68738384000 644432 3 1
68738416640 644433 3 0
68738433024 644334 0 -4
68740448259 614144 4 17
68740448385 624144 4 17
68740448640 624244 4 17
68740464641 634144 3 4
68740464768 634244 2 4
68740497408 634344 3 -1
68742545409 46441 3 4
68742545412 641441 5 3
68742545536 46442 2 0
68742545538 641442 1 -3
68742545665 642441 5 2
68742545920 642442 0 -5
68742561792 46443 1 2
68742561794 641443 5 2
68742562048 642443 2 3
68742578177 643441 3 4
68742578304 643442 5 3
68742610944 643443 5 3
68744642563 614441 4 17
68744642689 624441 4 17
68744642944 624442 4 17
68744658945 634441 2 4
68744659072 634442 3 4
68744691712 634443 5 4
68746739715 644141 3 6
68746739841 644241 2 5
68746740096 644242 3 6
68746756097 644341 1 4
68746788864 644343 3 5
68753031170 446414 3 -5
68753031424 446424 3 -5
68755128320 44464 0 -4
68755128322 644414 0 -4
68755128576 644424 2 -4
68755161088 644434 1 -4
68757225473 414464 4 17
68757225600 424464 4 17
68757241856 434464 0 -4
68759322624 46444 3 0
68759322626 641444 0 -4
68759322880 642444 0 -5
68759355392 643444 3 -3
68761419777 614444 4 17
68761419904 624444 4 17
68761436160 634444 6 2
68763516929 644144 0 4
68763517056 644244 2 4
68763533312 644344 1 3
68769808385 446441 4 17
68769808512 446442 4 17
68769824768 446443 2 -1
68771905537 644441 5 4
68771905664 644442 0 2
68771921920 644443 1 3
68794974208 444464 4 17
68803362816 446444 4 17
68805459968 644444 1 4
68987912192 65 4 -1
68987912193 561 1 2
68987912196 6511 1 2
68987912197 6115 4 0
68987912200 51161 4 2
68987912201 56111 1 2
68987912203 16115 0 2
68987912210 151161 1 0
68987912212 651111 3 1
68987912213 611511 4 0
68987912216 116115 1 2
68987912217 611115 2 0
68987912320 562 1 -2
68987912322 6512 4 -2
68987912324 56211 1 -2
68987912325 56112 1 -1
68987912330 651211 2 -2
68987912332 651112 1 -3
68987912333 611512 2 0
68987912449 6521 1 -2
68987912451 56121 4 3
68987912456 651121 1 3
68987912457 652111 1 -2
68987912459 612115 1 -2
68987912578 56212 3 -3
68987912582 651212 4 -2
68987912704 6522 0 -1
68987912705 56122 1 2
68987912708 652211 5 2
68987912709 652112 4 -2
68987912832 6225 5 2
68987912833 56221 3 2
68987912836 651221 5 1
68987912837 622115 5 2
68987912963 652121 1 3
68987913216 52262 4 0
68987913218 652212 3 -1
68987913344 56222 3 -2
68987913346 651222 1 -3
68987913473 652122 1 -2
68987913600 26225 2 0
68987913602 621225 0 -3
68987913729 652221 4 -1
68987913857 622521 1 4
68987914496 252262 0 -3
68987914752 652222 4 -2
68987914880 622522 5 2
68987915264 226225 2 -2
68987915392 622225 3 0
68987928576 563 1 0
68987928578 6513 4 2
68987928580 56311 2 1
68987928581 56113 1 0
68987928586 651311 2 2
68987928588 651113 2 2
68987928589 611513 0 3
68987928706 56312 3 -2
68987928710 651312 3 -3
68987928832 6523 2 2
68987928833 56321 2 3
68987928836 652311 2 2
68987928837 652113 2 3
68987929088 56322 5 2
68987929090 652312 2 1
68987929216 56223 3 2
68987929218 651223 3 -1
68987929345 652321 2 4
68987929856 652322 1 -2
68987930112 652223 2 1
68987930240 622523 3 2
68987944961 6531 4 2
68987944963 56131 2 2
68987944968 651131 1 3
68987944969 653111 2 3
68987944971 613115 2 3
68987945088 6532 2 4
68987945089 56231 2 3
68987945092 653211 2 3
68987945093 653112 2 4
68987945219 653121 2 4
68987945344 56232 1 0
68987945346 653212 2 -1
68987945473 653122 4 -2
68987945601 653221 2 4
68987945984 652232 3 -1
68987946112 653222 1 -1
68987946368 623225 4 0
68987961346 56313 1 -4
68987961350 651313 4 -1
68987961600 56323 2 0
68987961602 652313 4 -2
68987962112 652323 1 2
68987977728 6533 4 -1
68987977729 56133 2 -1
68987977732 653311 1 0
68987977733 653113 4 0
68987977856 56233 2 0
68987977858 653312 4 -2
68987977985 653321 4 -2
68987978240 653322 0 -2
68987978368 653223 2 1
68987994112 6335 2 4
68987994113 56331 2 4
68987994116 651331 2 4
68987994117 633115 2 4
68987994240 56332 3 2
68987994242 651332 3 2
68987994369 652331 4 7
68987994624 652332 2 4
68987994752 633225 3 3
68988010499 653131 4 5
68988010625 653231 5 5
68988010880 653232 2 4
68988043264 53363 5 -2
68988043266 653313 1 -2
68988043520 653323 0 -2
68988059648 56333 2 0
68988059650 651333 2 0
68988059904 652333 4 5
68988076033 653133 4 -2
68988076160 653233 4 4
68988092416 36335 1 0
68988092418 631335 4 2
68988092672 632335 4 3
68988108801 653331 4 2
68988108928 653332 4 3
68988125185 633531 0 4
68988125312 633532 3 4
68988207104 353363 1 -2
68988239872 653333 0 -2
68988256256 633533 1 4
68988305408 336335 4 4
68988321792 633335 4 4
68990009344 564 3 2
68990009346 6514 3 0
68990009348 56411 3 1
68990009349 56114 3 2
68990009354 651411 3 1
68990009356 651114 3 0
68990009357 611514 0 2
68990009474 56412 2 -1
68990009478 651412 2 0
68990009600 6524 1 3
68990009601 56421 3 3
68990009604 652411 3 3
68990009605 652114 3 3
68990009856 56422 3 0
68990009858 652412 3 0
68990009984 56224 2 1
68990009986 651224 2 0
68990010113 652421 3 4
68990010624 652422 3 3
68990010880 652224 3 2
68990011008 622524 2 2
68990025730 56413 1 0
68990025734 651413 1 0
68990025984 56423 3 3
68990025986 652413 1 2
68990026496 652423 1 4
68990042112 6534 3 3
68990042113 56431 3 3
68990042116 653411 2 2
68990042117 653114 2 2
68990042240 56432 2 2
68990042242 653412 2 2
68990042369 653421 1 2
68990042624 653422 3 0
68990042752 653224 3 4
68990074880 56433 2 -2
68990074882 653413 3 -2
68990075136 653423 3 0
68990091264 56334 1 2
68990091266 651334 1 2
68990091520 652334 3 6
68990107649 653431 2 11
68990107776 653432 2 12
68990173184 653433 3 4
68990205952 653334 3 3
68990222336 633534 1 5
68992106497 6541 5 3
68992106499 56141 3 3
68992106504 651141 1 3
68992106505 654111 3 3
68992106507 614115 3 3
68992106624 6542 5 2
68992106625 56241 3 3
68992106628 654211 3 2
68992106629 654112 5 3
68992106755 654121 3 0
68992106880 56242 0 -3
68992106882 654212 3 -2
68992107009 654122 3 1
68992107137 654221 1 3
68992107520 652242 3 1
68992107648 654222 3 2
68992107904 624225 3 1
68992122880 6543 4 4
68992122881 56341 2 3
68992122884 654311 4 3
68992122885 654113 2 4
68992123008 56342 1 2
68992123010 654312 4 3
68992123137 654321 2 4
68992123392 654322 2 2
68992123520 654223 4 4
68992139267 654131 2 3
68992139393 654231 1 2
68992139648 654232 2 -2
68992155648 56343 2 0
68992155650 654313 3 0
68992155904 654323 3 0
